DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID
2003/01/25 09:16:09.94,35.33000,-118.66650,16.741,4.37,Md,74,44,46,0.22,NCSN,21264981
2003/02/02 18:22:58.35,37.74250,-121.93733,15.594,4.00,Mw,109,74,11,0.13,NCSN,21266207
2003/02/02 18:47:38.82,37.74817,-121.94234,15.964,4.00,Mw,114,64,11,0.15,NCSN,30225375
2003/02/18 14:44:26.06,41.12317,-125.01984,2.034,4.20,Mw,51,260,84,0.10,NCSN,21268177
2003/03/08 15:35:01.73,37.57150,-118.88350,3.246,4.00,Mw,45,89,4,0.05,NCSN,21270208
2003/04/22 10:46:09.55,40.58817,-124.07484,26.702,4.30,Mw,16,122,19,0.11,NCSN,21276828
2003/05/20 16:50:41.70,38.80117,-122.80334,-0.125,4.05,Mw,55,35,1,0.09,NCSN,30225804
2003/05/25 07:09:33.67,38.45817,-122.69900,4.625,4.12,Mw,69,52,2,0.17,NCSN,30225889
2003/07/04 20:52:57.77,40.32383,-124.58400,23.594,4.30,Mw,24,235,25,0.06,NCSN,21291019
2003/07/30 04:50:06.36,38.68067,-122.90984,4.868,4.00,Mw,41,44,9,0.10,NCSN,30226086
2003/08/03 12:00:52.75,38.79933,-122.76917,-0.042,4.09,Mw,46,37,1,0.06,NCSN,30226108
2003/08/15 09:22:15.65,40.97867,-125.35733,8.142,5.00,Mw,82,251,103,0.19,NCSN,21299771
2003/08/26 02:29:55.75,40.43700,-124.63934,19.629,4.40,Mw,36,232,26,0.11,NCSN,21302742
2003/09/05 01:39:53.68,37.84317,-122.22250,11.013,4.00,Mw,125,27,3,0.10,NCSN,21305648
2003/09/10 21:19:24.49,40.44833,-125.64650,4.642,4.20,Mw,39,260,111,0.18,NCSN,21306673
2003/10/03 16:56:34.81,38.83933,-122.80950,0.778,4.13,Mw,56,42,2,0.07,NCSN,30226367
2003/10/09 06:11:35.05,41.06767,-125.13533,6.354,4.50,Mw,66,229,94,0.16,NCSN,21311731
2003/10/27 01:40:34.27,39.20583,-120.03033,25.514,4.50,Md,15,101,10,0.05,NCSN,21315432
2003/11/15 21:19:36.05,38.24183,-117.84900,9.430,4.01,Md,42,251,48,0.10,NCSN,30226573
2003/12/22 19:15:56.24,35.70050,-121.10050,8.382,6.50,Mw,58,71,5,0.07,NCSN,21323712
2003/12/22 19:26:07.23,35.63183,-121.05517,7.796,4.73,ML,23,111,13,0.08,NCSN,21323713
2003/12/22 19:28:45.83,35.63000,-120.98233,1.578,4.20,ML,22,92,14,0.14,NCSN,21323714
2003/12/22 19:31:05.19,35.53400,-120.83200,3.587,4.02,ML,19,142,15,0.07,NCSN,68005767
2003/12/22 20:06:14.67,35.68700,-121.10683,6.848,4.14,ML,43,96,4,0.07,NCSN,30500281
2003/12/22 20:41:09.88,35.58617,-120.88717,2.753,4.28,ML,37,80,6,0.09,NCSN,30500441
2003/12/22 20:41:43.87,35.66150,-121.04633,4.600,4.38,ML,55,100,16,0.08,NCSN,71110459
2003/12/22 21:31:36.41,35.70767,-121.06617,4.859,4.20,Mw,50,58,8,0.08,NCSN,30500293
2003/12/22 23:52:36.81,35.53667,-120.88600,3.473,4.10,Mw,44,45,12,0.07,NCSN,30226891
2003/12/23 02:06:55.32,35.68450,-121.10683,6.085,4.10,Mw,50,95,4,0.07,NCSN,30500512
2003/12/23 03:46:00.94,35.69100,-121.11667,7.063,4.30,Mw,34,86,3,0.06,NCSN,21324210
2003/12/23 05:30:19.34,35.66000,-121.10783,6.757,4.10,Mw,46,127,5,0.07,NCSN,30226902
2003/12/23 09:41:49.19,35.52967,-120.91267,2.826,4.07,Md,11,80,1,0.19,NCSN,68006297
2003/12/23 18:17:11.21,35.64567,-121.05367,7.787,4.70,Mw,40,73,6,0.08,NCSN,21324051
2003/12/25 05:21:59.31,35.64833,-121.09683,5.283,4.00,Mw,26,117,5,0.06,NCSN,30500583
2003/12/25 11:50:01.82,35.54383,-120.84534,6.020,4.44,Mw,49,55,6,0.08,NCSN,21325884
2004/01/02 10:47:40.12,35.69950,-121.14684,6.711,4.14,Mw,50,78,2,0.08,NCSN,30226905
2004/02/14 12:43:05.61,35.09167,-119.10934,23.619,4.76,Md,12,107,26,0.09,NCSN,30227048
2004/02/18 20:37:46.42,38.83667,-122.76717,2.551,4.58,Mw,57,37,4,0.09,NCSN,21344222
2004/03/16 06:38:32.57,36.80500,-121.52033,4.652,4.25,Mw,84,34,2,0.16,NCSN,21350824
2004/03/17 23:53:07.28,35.73067,-121.07500,4.271,4.51,Mw,64,46,7,0.09,NCSN,21351360
2004/06/03 08:54:46.23,39.33350,-120.00833,2.991,4.20,Mw,39,120,5,0.08,NCSN,21368407
2004/08/07 07:32:07.64,40.31050,-124.57317,19.067,4.10,Mw,21,240,24,0.09,NCSN,21386701
2004/09/18 07:07:59.96,38.01083,-118.67117,6.070,4.11,Mw,38,73,14,0.06,NCSN,21396039
2004/09/18 23:02:17.75,38.00950,-118.67850,3.355,5.40,Mw,50,55,6,0.08,NCSN,21396205
2004/09/18 23:43:41.49,38.02333,-118.65800,0.431,5.35,Mw,48,76,8,0.07,NCSN,30500748
2004/09/18 23:47:58.52,38.02717,-118.64633,5.748,4.10,ML,45,63,7,0.07,NCSN,21396218
2004/09/20 16:51:04.81,38.02767,-118.64250,2.185,4.67,Mw,49,65,7,0.08,NCSN,21397068
2004/09/28 17:15:24.25,35.81816,-120.36600,8.136,5.97,Mw,60,26,2,0.04,NCSN,30228270
2004/09/28 17:19:06.81,35.85717,-120.40633,8.503,4.15,ML,54,40,2,0.04,NCSN,30228271
2004/09/28 17:19:23.92,35.84433,-120.40150,8.243,4.12,Md,19,83,1,0.07,NCSN,21400459
2004/09/28 17:24:15.28,35.80450,-120.34983,5.998,4.71,Mw,54,37,3,0.04,NCSN,21400461
2004/09/28 19:31:27.81,35.83850,-120.38800,8.683,4.03,Mw,59,33,1,0.03,NCSN,21400474
2004/09/29 17:10:04.03,35.95367,-120.50217,10.772,5.00,Mw,62,33,0,0.07,NCSN,21401069
2004/09/29 22:54:53.93,35.38650,-118.62867,8.266,5.00,Mw,17,121,18,0.06,NCSN,21400816
2004/09/30 18:54:28.84,35.98800,-120.53783,9.889,4.88,Mw,63,27,2,0.05,NCSN,21401170
2004/10/02 12:22:09.05,35.54317,-120.81567,4.970,4.06,Mw,66,47,8,0.07,NCSN,21402583
2004/10/09 03:45:48.68,37.97883,-118.65884,5.445,4.52,Mw,47,67,5,0.08,NCSN,21405798
2004/10/12 00:53:51.83,41.51633,-125.77317,4.187,4.40,Mw,51,251,152,0.15,NCSN,21407023
2004/11/24 02:06:04.51,36.60683,-121.20900,6.403,4.35,Mw,72,28,4,0.07,NCSN,21422178
2004/11/29 01:54:14.51,35.94483,-120.49233,9.664,4.17,Mw,65,37,1,0.06,NCSN,21423530
2004/12/05 01:48:04.75,40.73883,-123.81533,27.983,4.30,Mw,10,172,17,0.07,NCSN,21425113
2004/12/12 09:13:33.57,40.69650,-123.86733,27.519,4.42,Mw,27,107,23,0.13,NCSN,21426829
2004/12/27 10:36:22.97,38.74917,-122.72633,2.891,4.31,Mw,46,26,3,0.08,NCSN,21430438
2005/02/05 18:43:30.31,37.40033,-121.48333,7.195,4.18,Mw,101,69,6,0.10,NCSN,21437727
2005/03/13 22:09:12.76,37.45367,-118.83984,5.448,4.00,Mw,47,82,11,0.05,NCSN,21445149
2005/03/17 23:21:30.23,40.74300,-124.47800,26.825,4.08,Mw,35,217,32,0.07,NCSN,21446031
2005/03/18 07:23:58.49,40.37067,-124.97200,17.080,4.85,Mw,129,230,55,0.27,NCSN,21446135
2005/04/16 19:18:12.32,35.05550,-119.19700,4.055,4.69,Mw,12,95,14,0.53,NCSN,21450240
2005/05/06 02:29:08.49,35.05900,-119.19133,4.075,4.17,Md,13,97,15,0.60,NCSN,21454576
2005/05/08 08:43:55.35,38.37833,-122.16233,8.527,4.14,Mw,111,63,6,0.17,NCSN,21455182
2005/05/09 22:37:39.06,38.78850,-122.75467,-0.514,4.33,Mw,63,32,2,0.12,NCSN,21455621
2005/05/10 20:21:10.51,40.94617,-121.75767,17.106,4.43,Mw,53,61,29,0.21,NCSN,21455783
2005/05/16 07:24:37.51,35.92883,-120.47700,9.476,4.48,Mw,48,62,4,0.05,NCSN,21456837
2005/05/23 19:59:58.66,35.66967,-121.08350,5.489,4.07,ML,69,95,7,0.08,NCSN,21458268
2005/06/15 02:50:51.33,41.23267,-125.98634,2.122,6.98,Mw,200,251,162,0.41,NCSN,21462362
2005/06/16 02:30:27.16,40.42450,-125.30217,2.143,4.20,Mw,24,266,82,0.08,NCSN,21462676
2005/06/26 18:45:57.79,39.30500,-120.09283,-2.261,4.77,Mw,24,82,6,0.26,NCSN,21465580
2005/08/25 02:27:44.28,40.48167,-124.30867,26.711,4.20,Mw,13,122,3,0.04,NCSN,21479484
2005/09/05 02:12:18.66,40.47200,-125.65583,18.962,4.05,Mw,60,258,112,0.19,NCSN,21481621
2005/09/16 15:09:45.28,39.07733,-119.64283,5.106,4.15,Mw,22,95,4,0.05,NCSN,21483732
2005/10/02 13:48:09.41,35.64767,-121.09167,4.516,4.00,Mw,69,110,5,0.07,NCSN,21487037
2005/10/19 00:05:12.03,38.83500,-122.88100,2.009,4.14,Mw,54,35,0,0.08,NCSN,21490245
2005/12/23 16:57:29.94,40.45067,-125.25950,8.095,4.25,Mw,61,247,78,0.18,NCSN,21500608
2005/12/23 21:38:32.89,40.42733,-125.34634,3.152,4.63,Mw,73,256,86,0.14,NCSN,21500628
2006/02/16 17:47:59.65,37.98483,-118.77350,8.174,4.10,Mw,47,74,20,0.10,NCSN,21506332
2006/03/26 01:56:37.60,40.27783,-124.44900,22.253,4.60,Mw,21,240,25,0.13,NCSN,21510606
2006/04/01 12:25:59.78,36.51950,-121.09350,1.434,4.34,ML,70,37,2,0.07,NCSN,21511291
2006/04/07 01:06:54.94,35.72517,-121.09333,6.761,4.20,ML,65,48,6,0.09,NCSN,21511951
2006/05/12 10:37:29.33,38.81717,-122.81384,3.618,4.71,Mw,48,32,2,0.11,NCSN,21516950
2006/05/12 10:38:35.86,38.84333,-122.85367,2.044,4.15,ML,21,54,8,0.04,NCSN,30230549
2006/06/15 12:24:51.11,37.10150,-121.49200,2.831,4.30,Mw,94,65,3,0.07,NCSN,21522424
2006/07/19 11:41:43.46,40.28067,-124.43317,20.064,5.00,Mw,32,223,23,0.09,NCSN,21527987
2006/08/03 03:08:12.86,38.36350,-122.58867,8.550,4.50,Mw,92,28,2,0.14,NCSN,21530368
2006/10/20 17:00:08.10,38.86666,-122.78733,2.546,4.56,Mw,62,39,5,0.08,NCSN,21543835
2006/10/24 14:26:42.07,40.38950,-125.06683,-0.655,4.30,Mw,32,253,66,0.11,NCSN,21544859
2006/11/09 08:38:13.44,39.35867,-123.28233,4.060,4.10,Mw,52,44,17,0.10,NCSN,21547350
2006/12/16 06:14:05.35,36.17383,-120.29366,9.619,4.20,Mw,72,93,9,0.09,NCSN,51176849
2006/12/17 15:13:39.99,40.42033,-125.07367,-0.283,4.30,Mw,74,251,63,0.34,NCSN,51176911
2007/01/24 13:42:52.74,40.31150,-124.58533,19.047,4.40,Mw,28,232,25,0.08,NCSN,51178004
2007/02/26 12:19:54.53,40.64283,-124.86283,-0.533,5.40,Mw,85,244,48,0.19,NCSN,40193932
2007/03/01 12:27:43.22,35.39450,-117.83067,6.701,4.11,Md,12,160,38,0.08,NCSN,40194021
2007/03/02 04:40:00.75,37.89650,-122.11134,15.981,4.23,Mw,152,29,3,0.20,NCSN,40194055
2007/03/06 19:43:41.00,35.91183,-118.00484,11.938,4.15,Md,9,128,7,0.05,NCSN,40194231
2007/03/09 03:17:32.11,38.42933,-119.36066,6.785,4.70,Mw,29,119,11,0.06,NCSN,51179422
2007/03/30 09:09:35.52,36.03233,-117.77033,4.448,4.10,Mw,8,226,24,0.02,NCSN,40195140
2007/04/05 22:54:29.84,40.31116,-124.58400,17.917,4.10,Mw,31,230,24,0.10,NCSN,40195359
2007/04/07 23:55:04.23,40.60317,-124.77133,20.477,4.20,Mw,36,241,39,0.14,NCSN,40195415
2007/04/18 08:42:22.33,39.46450,-123.10733,4.725,4.79,Mw,45,30,13,0.11,NCSN,40195779
2007/04/24 21:08:28.53,38.79467,-122.79650,1.650,4.46,Mw,55,23,1,0.09,NCSN,51181154
2007/05/09 07:50:03.83,40.37450,-125.01617,-0.423,5.20,Mw,56,239,62,0.14,NCSN,51181705
2007/05/09 08:07:31.34,40.38417,-124.95533,-0.553,4.50,Mw,56,234,57,0.14,NCSN,51181706
2007/05/22 11:34:12.15,35.86133,-120.41217,8.632,4.01,Mw,77,42,2,0.07,NCSN,51182151
2007/06/12 07:23:43.15,37.53750,-118.86400,8.233,4.60,Mw,44,71,7,0.12,NCSN,51182810
2007/06/25 02:32:24.62,41.11550,-124.82450,2.563,5.00,Mw,177,213,67,0.28,NCSN,51183469
2007/07/02 19:58:53.17,36.87950,-121.62250,8.323,4.20,Mw,95,55,3,0.12,NCSN,51183708
2007/07/20 11:42:22.36,37.80400,-122.19300,5.262,4.20,Mw,146,16,3,0.16,NCSN,40199209
2007/09/08 08:16:29.03,40.31933,-124.64000,15.297,4.40,Mw,40,232,29,0.10,NCSN,40201477
2007/10/31 03:04:54.81,37.43350,-121.77433,9.741,5.45,Mw,164,50,3,0.11,NCSN,40204628
2007/11/09 03:37:09.90,40.57667,-124.47234,26.217,4.10,Mw,13,255,16,0.05,NCSN,40205250
2008/01/19 17:18:46.47,40.16717,-122.75933,10.169,4.50,Mw,27,37,7,0.32,NCSN,51194914
2008/01/19 23:13:05.43,40.17767,-122.70367,2.049,4.70,Mw,33,32,4,1.04,NCSN,51194936
2008/04/10 14:17:35.00,40.40434,-125.63866,14.622,4.00,Mw,48,252,111,0.33,NCSN,40214944
2008/04/21 22:00:53.77,40.78017,-124.20817,20.609,4.20,Mw,16,178,16,0.06,NCSN,40215734
2008/04/24 22:55:49.29,39.52633,-119.93017,0.354,4.30,Mw,21,83,9,0.09,NCSN,40215981
2008/04/26 06:40:10.95,39.52350,-119.93183,1.132,5.13,ML,33,93,10,0.16,NCSN,40216182
2008/04/28 11:33:18.43,39.52500,-119.92316,-1.738,4.10,Mw,22,85,10,0.07,NCSN,40216501
2008/04/30 03:03:06.90,40.83583,-123.49683,27.755,5.40,Mw,33,36,20,0.14,NCSN,40216664
2008/05/01 08:11:42.65,35.47100,-118.42000,5.351,4.10,Mw,22,84,22,0.13,NCSN,40216743
2008/05/13 04:07:39.82,40.80517,-125.34067,8.102,4.30,Mw,57,253,92,0.12,NCSN,51202589
2008/05/30 04:48:36.23,38.77583,-122.76417,1.023,4.14,Mw,65,33,1,0.14,NCSN,40218402
2008/06/08 17:55:19.61,39.54650,-119.91734,0.122,4.00,Mw,25,95,8,0.07,NCSN,51204012
2008/07/30 13:39:33.98,40.42517,-125.33366,14.634,4.20,Mw,49,251,85,0.17,NCSN,40221369
2008/08/17 05:56:59.37,41.18850,-124.21600,15.660,4.60,Mw,15,172,17,0.06,NCSN,51207076
2008/09/06 04:00:15.25,37.86200,-122.00750,16.328,4.10,Mw,164,41,1,0.31,NCSN,51207740
2008/10/26 09:27:22.34,40.33683,-124.62883,20.827,4.90,Mw,19,231,29,0.04,NCSN,71011617
2008/11/13 05:03:54.14,40.44183,-125.27550,19.265,4.00,Mw,37,247,80,0.29,NCSN,51211113
2008/11/16 05:43:15.59,40.31384,-124.60267,18.887,4.60,Mw,37,230,26,0.11,NCSN,51211307
2008/12/21 17:35:36.64,36.67484,-121.30016,6.761,4.00,Mw,73,38,3,0.06,NCSN,51213534
2008/12/26 12:19:40.02,39.95984,-120.86884,-1.668,4.50,Mw,44,93,43,0.13,NCSN,51213957
2009/01/04 17:27:10.48,38.78233,-122.77250,3.816,4.27,Mw,66,25,1,0.08,NCSN,51214595
2009/01/31 21:09:22.11,35.41217,-117.78733,8.235,4.33,ML,34,45,34,0.15,NCSN,40231101
2009/02/16 01:03:38.49,35.29533,-119.42133,13.368,4.18,ML,46,51,7,0.20,NCSN,40231862
2009/03/30 17:40:29.26,37.28483,-121.61567,7.145,4.30,Mw,164,57,7,0.14,NCSN,40234037
2009/05/03 17:54:05.21,40.74917,-124.16383,20.257,4.17,Mw,17,167,14,0.10,NCSN,51220943
2009/05/23 22:58:32.40,36.39950,-117.82733,-1.380,4.58,Mw,58,155,52,0.20,NCSN,51222059
2009/06/20 12:32:48.00,35.64317,-120.95133,5.923,4.39,Mw,75,69,5,0.08,NCSN,40238431
2009/08/07 10:49:34.72,40.30983,-124.63700,16.257,4.92,Mw,28,232,29,0.09,NCSN,71261376
2009/08/30 07:05:57.51,36.39250,-117.83783,-1.212,4.06,Mw,111,143,50,0.36,NCSN,71273371
2009/10/01 10:01:23.83,36.38517,-117.83750,-1.442,5.04,Mw,132,143,50,0.34,NCSN,71290111
2009/10/03 01:09:18.49,36.39000,-117.85650,-1.252,4.68,Mw,122,142,49,0.22,NCSN,71291956
2009/10/03 01:10:25.55,36.41200,-117.80783,-0.813,4.47,Mw,71,146,54,0.72,NCSN,71027534
2009/10/03 01:15:59.74,36.39267,-117.85067,-1.212,5.13,Mw,144,142,49,0.30,NCSN,71291961
2009/10/03 01:30:31.22,36.40816,-117.82684,-1.482,4.18,ML,76,143,52,0.32,NCSN,71292001
2009/10/03 01:31:44.15,36.40983,-117.88817,-1.024,4.05,ML,88,140,48,0.96,NCSN,71027629
2009/10/03 01:47:54.91,36.39667,-117.86867,-1.482,4.03,Mw,59,142,48,0.31,NCSN,71292031
2009/10/03 05:31:57.07,36.39117,-117.85400,-1.362,4.38,Mw,123,142,49,0.22,NCSN,71292271
2009/10/03 11:37:10.86,36.38850,-117.86550,-1.442,4.16,Mw,138,141,48,0.30,NCSN,71292531
2009/10/06 18:06:34.18,36.41567,-117.82767,-1.212,4.08,ML,53,155,52,0.21,NCSN,71295166
2009/10/09 04:25:04.50,36.39133,-117.84850,-1.417,4.06,Mw,62,142,49,0.30,NCSN,71296721
2009/11/04 02:16:56.18,40.46183,-125.66016,15.112,4.17,Mw,145,241,112,0.29,NCSN,71304850
2010/01/04 14:24:54.44,40.27733,-123.86850,29.763,4.12,Mw,20,86,16,0.07,NCSN,71330090
2010/01/07 18:09:35.04,37.48117,-121.79867,10.753,4.05,Mw,210,36,3,0.17,NCSN,71336726
2010/01/10 00:27:39.32,40.65200,-124.69250,28.737,6.50,Mw,48,220,36,0.20,NCSN,71338066
2010/01/10 02:21:39.24,40.60867,-124.78284,20.380,4.41,Mw,55,218,41,0.14,NCSN,71338171
2010/01/10 06:32:17.02,40.30867,-124.63200,16.520,4.12,Mw,32,232,28,0.16,NCSN,71338301
2010/01/11 06:44:37.89,40.46267,-124.84866,23.561,4.05,Mw,49,228,43,0.19,NCSN,71338851
2010/01/15 08:23:27.15,36.03067,-117.83483,5.428,4.24,Mw,16,173,19,0.04,NCSN,71340636
2010/02/04 20:20:21.97,40.41233,-124.96133,23.048,5.88,Mw,41,233,53,0.19,NCSN,71348851
2010/02/15 00:07:09.35,36.06800,-117.86767,4.093,4.09,ML,21,137,24,0.13,NCSN,71354001
2010/03/01 09:06:03.18,36.04800,-117.88600,5.578,4.35,Mw,22,130,24,0.25,NCSN,71356400
2010/03/06 08:46:23.81,40.31983,-124.73333,12.397,4.53,Mw,52,237,37,0.12,NCSN,71359410
2010/04/15 08:36:06.63,40.27033,-125.76483,29.102,4.52,Mw,19,309,123,0.25,NCSN,71382461
2010/05/08 19:23:05.66,34.98617,-119.26933,19.606,4.00,Mw,26,48,7,0.29,NCSN,71389460
2010/06/05 09:05:26.14,40.39533,-125.46467,25.664,4.25,Mw,56,254,96,0.25,NCSN,71409946
2010/08/16 12:05:17.11,40.77117,-125.14716,22.849,4.37,Mw,73,230,76,0.18,NCSN,71442000
2010/10/05 15:15:27.67,40.95117,-124.80367,23.550,4.39,Mw,97,219,66,0.27,NCSN,71464510
2010/10/31 01:02:06.16,38.64400,-119.57066,5.761,4.28,Mw,44,131,22,0.09,NCSN,71481596
2011/01/08 00:10:16.74,37.28717,-121.65816,9.593,4.10,Mw,223,55,6,0.18,NCSN,71506865
2011/01/12 08:51:03.68,36.77117,-121.49633,7.661,4.50,Mw,105,35,2,0.19,NCSN,71508850
2011/01/22 17:29:24.61,38.59233,-118.35133,10.371,4.21,ML,73,215,40,0.21,NCSN,71513465
2011/02/23 04:49:41.51,39.49933,-122.94883,11.431,4.29,Mw,60,48,2,0.13,NCSN,71527390
2011/02/23 04:50:14.36,39.49383,-122.95650,9.941,4.21,Mw,41,69,2,0.10,NCSN,71048354
2011/03/01 02:19:47.01,38.81533,-122.82000,2.269,4.43,Mw,88,24,1,0.08,NCSN,71530230
2011/03/06 13:46:37.91,40.40383,-125.36300,24.467,4.54,Mw,84,241,91,0.35,NCSN,71538646
2011/04/11 00:20:16.85,38.37300,-118.73367,4.315,4.00,Mw,61,178,35,0.09,NCSN,71555881
2011/04/11 00:21:16.54,38.37400,-118.73200,-0.615,4.08,Mw,50,177,35,0.12,NCSN,71555886
2011/04/13 22:10:08.45,38.37233,-118.74667,4.765,4.46,Mw,72,176,35,0.13,NCSN,71557411
2011/04/13 22:15:22.69,38.37317,-118.76067,2.512,4.17,ML,56,175,51,0.09,NCSN,71557416
2011/04/13 22:16:08.32,38.38700,-118.73933,-1.408,4.31,Mw,58,178,36,0.11,NCSN,71557421
2011/04/17 00:45:37.21,38.39417,-118.73267,6.271,4.75,Mw,67,178,37,0.09,NCSN,71559491
2011/04/17 00:55:46.20,38.37033,-118.73534,5.113,4.29,Mw,82,178,52,0.17,NCSN,71559511
2011/04/27 19:19:20.08,38.41900,-118.69050,0.732,4.07,Mw,56,183,8,0.08,NCSN,71566736
2011/05/03 21:41:49.16,36.40300,-117.86567,-1.675,4.15,Mw,95,131,28,0.24,NCSN,71564370
2011/08/14 19:27:06.24,41.02700,-125.16617,20.594,4.10,Mw,89,230,93,0.25,NCSN,71619485
2011/08/24 11:59:51.29,37.54567,-118.87217,7.639,4.23,Mw,53,70,6,0.04,NCSN,71625245
2011/08/27 07:18:21.15,36.58433,-121.18083,7.500,4.64,Mw,98,31,9,0.08,NCSN,71627835
2011/10/01 07:07:00.63,38.89217,-118.79784,1.260,4.18,Mw,122,186,48,0.24,NCSN,71656416
2011/10/15 11:42:29.87,37.90683,-118.56316,7.253,4.03,Mw,45,137,1,0.08,NCSN,71664296
2011/10/27 06:37:09.34,39.60550,-120.47150,11.974,4.73,Mw,33,56,2,0.07,NCSN,71671056
2011/11/09 06:56:57.03,36.38983,-125.75667,5.019,4.03,ML,46,324,285,0.65,NCSN,71678246
2011/12/08 05:19:12.10,40.41483,-125.58717,13.622,4.02,Mw,64,249,106,0.27,NCSN,71693701
2012/01/17 09:55:00.52,40.52800,-124.78250,23.579,4.28,Mw,72,225,38,0.17,NCSN,71718846
2012/02/13 04:47:12.81,38.79267,-122.74316,0.477,4.16,Mw,91,34,1,0.07,NCSN,71729135
2012/02/13 21:07:02.77,41.14317,-123.79034,27.358,5.60,Mw,47,72,20,0.27,NCSN,71734741
2012/02/25 05:17:15.50,40.27950,-124.31384,19.400,4.28,Mw,24,183,4,0.17,NCSN,71741671
2012/04/17 20:31:35.11,40.97367,-124.42216,19.019,4.15,Mw,68,188,37,0.14,NCSN,71766345
2012/05/05 09:23:23.06,38.79567,-122.76083,1.825,4.25,Mw,98,34,1,0.07,NCSN,71776130
2012/05/15 10:19:33.41,40.39133,-125.42333,24.068,4.08,Mw,74,250,93,0.25,NCSN,71785981
2012/06/23 03:51:57.85,39.32150,-119.98650,1.697,4.05,Mw,34,77,5,0.07,NCSN,71805066
2012/07/08 12:05:48.51,39.47950,-123.80417,7.468,4.42,Mw,45,173,23,0.26,NCSN,71812891
2012/07/21 01:52:01.69,40.38533,-125.52800,24.632,5.10,Mw,38,254,102,0.26,NCSN,71819391
2012/07/21 06:04:21.25,40.41167,-125.33083,5.871,5.19,Mw,44,253,85,0.18,NCSN,71819471
2012/08/06 07:35:49.12,35.94983,-120.50283,11.004,4.45,Mw,109,39,1,0.11,NCSN,71827401
2012/08/09 15:24:26.71,40.76333,-125.19666,24.561,4.38,Mw,83,232,79,0.22,NCSN,71828881
2012/09/07 13:23:48.14,36.12067,-119.99866,10.012,4.06,Mw,163,32,12,0.25,NCSN,71839170
2012/09/14 11:53:17.52,40.44267,-124.18567,26.944,4.43,Mw,36,83,6,0.17,NCSN,71842075
2012/09/25 15:15:09.89,39.16783,-123.16583,10.841,4.51,Mw,102,30,12,0.16,NCSN,71847715
2012/10/14 16:53:07.42,40.64500,-125.27216,23.088,4.00,Mw,82,253,81,0.27,NCSN,71859625
2012/10/21 06:55:09.51,36.30967,-120.85600,8.619,5.29,Mw,101,68,7,0.13,NCSN,71863625
2013/01/13 10:28:17.65,40.38750,-125.31600,15.831,4.02,Mw,93,256,84,0.47,NCSN,71920936
2013/01/24 11:22:57.05,40.44150,-125.63600,17.472,4.02,Mw,55,248,110,0.29,NCSN,71927951
2013/01/24 23:25:51.22,38.55983,-119.61550,4.838,4.00,Mw,31,108,14,0.07,NCSN,71928201
2013/02/13 00:10:13.96,38.05217,-118.04617,11.772,5.30,ML,72,186,25,0.16,NCSN,71936235
2013/02/28 15:29:25.70,38.04283,-118.07166,10.714,4.18,ML,71,184,22,0.13,NCSN,71945805
2013/03/03 17:46:51.35,40.31233,-124.66850,14.071,4.18,Mw,63,244,33,0.22,NCSN,71947725
2013/03/14 09:09:23.33,38.81233,-122.78616,1.343,4.44,Mw,107,20,0,0.07,NCSN,71954065
2013/03/24 17:25:40.94,40.61383,-124.96883,13.539,4.29,Mw,34,250,56,0.20,NCSN,71959700
2013/05/18 13:46:08.86,40.28583,-124.46033,23.339,4.28,Mw,30,244,16,0.16,NCSN,71993641
2013/05/24 03:47:08.18,40.19183,-121.05950,7.968,5.69,Mw,35,69,9,0.08,NCSN,71996906
2013/05/24 03:48:56.99,40.18350,-121.06783,-0.240,4.20,ML,14,144,10,0.05,NCSN,71071964
2013/05/24 03:50:27.92,40.18600,-121.06316,1.312,4.21,Md,29,146,9,0.12,NCSN,71071969
2013/05/24 08:02:19.51,40.17950,-121.07816,3.650,4.86,ML,32,136,9,0.09,NCSN,71997821
2013/08/03 02:25:49.93,40.80817,-124.40183,20.433,4.47,Mw,37,216,22,0.09,NCSN,72042291
2013/08/24 01:16:30.53,34.58633,-120.96233,2.727,4.10,Mw,108,249,36,0.28,NCSN,72055156
2013/08/27 00:51:43.67,39.67567,-119.68034,11.599,4.23,Mw,22,115,25,0.07,NCSN,72057146
2013/09/09 22:37:17.55,40.80517,-125.43300,16.572,4.02,Mw,59,240,100,0.15,NCSN,72066911
2013/10/11 23:05:37.33,40.98350,-124.74983,8.635,4.94,Mw,124,214,55,0.17,NCSN,72086051
2013/11/08 10:46:56.07,41.32567,-125.29150,11.952,4.65,Mw,70,236,107,0.19,NCSN,72103326
2013/12/13 07:49:57.47,35.81133,-119.80083,21.746,4.08,Mw,88,70,15,0.20,NCSN,72119970
2013/12/17 13:28:01.84,40.69150,-124.50633,17.673,4.11,Mw,71,225,33,0.10,NCSN,72125816
2013/12/23 13:39:26.02,36.14050,-118.05800,8.943,4.27,Mw,17,95,13,0.10,NCSN,72129066
2013/12/24 10:28:49.84,40.51450,-124.82267,9.819,4.30,Mw,45,228,50,0.16,NCSN,72129596
2014/01/02 06:23:09.70,40.29000,-124.45267,20.031,4.02,Mw,29,249,15,0.09,NCSN,72134626
2014/01/12 20:24:46.74,38.81350,-122.81617,1.900,4.53,Mw,106,25,1,0.05,NCSN,72141176
